recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_8,07/24/22,22:35:29,70.88744434842025,37.14545074207839,982.8322640987046,34.24035,120283.31246646399,17530.289465831098,72149.78546352881,22.381968568408755,0.0,0.0,0.0
recording_8,07/24/22,22:35:31,77.82926765767272,37.163304488707986,982.8496654464018,34.24035,5665.519614590503,439774.64788732404,43797.48886188741,20.150051636289827,0.0,0.0,0.0
recording_8,07/24/22,22:35:33,77.80119497685875,37.175252655854955,982.8679328928478,34.57455,5534.619466816508,649007.1530758233,68633.28275164391,11.671435161491914,0.0,0.0,0.0
recording_8,07/24/22,22:35:34,77.80004915325642,37.18112370021968,982.8659208000089,34.24035,5542.304089915705,736920.3539823011,93878.3454987835,17.856207791347675,0.0,0.0,0.0
recording_8,07/24/22,22:35:36,77.80004915325642,37.19297269593682,982.8553022878372,34.24035,5607.700962620327,799555.5555555564,119280.09959096566,15.733584908522579,0.0,0.0,0.0
recording_8,07/24/22,22:35:38,77.75421621587537,37.2108515431428,982.8556882240101,34.24035,5688.677473868686,831927.9279279284,140412.91351135916,13.558026879586288,0.0,0.0,0.0
recording_8,07/24/22,22:35:39,77.726143548197,37.22275195822497,982.8426201600118,34.24035,5785.3560682046145,855748.381128586,160949.1525423729,15.889960573246347,0.0,0.0,0.0
recording_8,07/24/22,22:35:41,77.7135394949192,37.24637799974253,982.8348818735477,34.24035,5874.568397262854,869446.0093896713,177499.1708126037,19.99053574170005,0.0,1.0,1.0
recording_8,07/24/22,22:35:43,77.69406050543803,37.258238697494036,982.8284845674243,34.24035,5971.830985915493,880882.1292775669,192951.75549381165,18.060506234706565,0.0,0.0,0.0
recording_8,07/24/22,22:35:44,77.67687316374268,37.311359400793634,982.8325412995857,34.24035,6061.583023739059,891692.3076923084,205918.68190273727,25.034831859156963,0.0,0.0,0.0
recording_8,07/24/22,22:35:46,77.64536304208457,37.34681065893802,982.8371101921443,35.1275,6151.595409257157,898114.2303969032,217701.74951402395,18.343811454997493,0.0,0.0,0.0
recording_8,07/24/22,22:35:48,77.62531114970699,37.34099159228375,982.8383679079676,35.1275,6237.938873452893,903688.412852971,227870.96774193554,21.553635134135607,0.0,0.0,0.0
recording_8,07/24/22,22:35:50,77.63046735036465,37.335069983952735,982.851313032055,35.1275,6316.641375821953,912172.8880157185,237158.8340273647,24.23506012255254,0.0,0.0,0.0
recording_8,07/24/22,22:35:51,77.63046735036465,37.32920541986672,982.8472075693489,35.1275,6383.695170580417,908383.561643837,244213.21961620476,27.344588887251373,0.0,0.0,0.0
recording_8,07/24/22,22:35:53,77.62932152798196,37.32919398899037,982.8492602997846,36.9018,6458.808618504437,913124.8770894804,251903.78006872867,17.460987242343823,0.0,0.0,0.0
recording_8,07/24/22,22:35:55,77.63218608395404,37.305629875322886,982.8518262154096,35.1275,6522.202486678509,918876.3600395665,258385.96491228088,25.657135765584012,0.0,1.0,1.0
recording_8,07/24/22,22:35:56,77.62702988324112,37.305678740720275,982.863462877014,35.1275,6593.674584021339,921777.7777777796,264624.59336369566,21.370246808414908,0.0,1.0,1.0
recording_8,07/24/22,22:35:58,77.61328001548368,37.32929684286704,982.8596298510981,36.9018,6653.359608416503,921777.7777777796,269925.9259259261,23.676696642133418,0.0,1.0,1.0
recording_8,07/24/22,22:36:00,77.60755090426596,37.32929684286704,982.8681134018267,35.1275,6709.168416364447,922748.7586891777,274405.6319141804,19.368448232433472,0.0,1.0,1.0
recording_8,07/24/22,22:36:01,77.61671748231254,37.299797087130685,982.8777070564443,34.24035,6765.07673692925,921777.7777777796,278328.3582089554,17.001097286105047,0.0,1.0,1.0
recording_8,07/24/22,22:36:03,77.6333319063572,37.29972511930089,982.8854468297312,35.1275,6813.077560384935,922748.7586891777,282113.2075471699,22.822204573009326,0.0,1.0,1.0
recording_8,07/24/22,22:36:05,77.6350506399773,37.29384048604077,982.8832368795074,35.1275,6865.161372624059,929600.0,285984.7328244277,25.01837383313921,0.0,1.0,1.0
recording_8,07/24/22,22:36:07,77.62702988324112,37.29391255769581,982.8771938568352,35.1275,6917.331631024577,930586.5865865867,289098.0392156863,18.01952765886306,0.0,1.0,1.0
recording_8,07/24/22,22:36:08,77.60984254872851,37.31166082418978,982.8753715429883,34.24035,6953.5002554931025,925673.3067729082,291654.3209876545,23.8546718103143,0.0,1.0,1.0
recording_8,07/24/22,22:36:10,77.5966655935161,37.31760535353825,982.875287616735,35.1275,7001.789823574534,924696.5174129352,294373.26697476004,20.62617575722449,0.0,1.0,1.0
recording_8,07/24/22,22:36:12,77.58921774974444,37.31173252392666,982.8761149505876,35.1275,7038.055644387592,922748.7586891777,296377.5473721845,28.686647012473355,0.0,1.0,1.0
recording_8,07/24/22,22:36:13,77.57145750829997,37.34134171377251,982.8821353526887,35.1275,7074.363240752592,924696.5174129352,297895.8707360863,25.74328579323257,0.0,1.0,1.0
recording_8,07/24/22,22:36:15,77.51874970655925,37.38868330335308,982.8895656283104,35.1275,7114.754098360656,926652.0438683947,299940.7728421815,18.320057099602767,0.0,1.0,1.0
recording_8,07/24/22,22:36:17,77.48609379460542,37.4064430045986,982.8914474613093,35.1275,7159.243832105095,928615.3846153846,302530.37468170247,16.666371552246424,0.0,1.0,1.0
recording_8,07/24/22,22:36:18,77.48552088392873,37.3769949281014,982.88943733523,35.1275,7187.588152327222,924696.5174129352,303839.35742971895,22.862874125141314,0.0,1.0,1.0
