recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_4,07/10/23,15:46:50,72.76901958581176,51.58556378701882,999.7026388842038,259.36875,45608.24742268042,2302.2774327122156,2212.7458508062136,18.73701713539619,7.0,13.0,24.0
recording_4,07/10/23,15:46:52,89.92112608350816,51.6686540897361,999.6976392579459,269.6796,1708.2967386849348,271333.1119229494,4944.84293841207,21.22627049175661,8.0,14.0,23.0
recording_4,07/10/23,15:46:53,89.92852012447034,51.73506047126797,999.6935773556017,245.5021,1738.722905682484,409344.6647780926,11386.84534390811,27.822521191698097,10.0,18.0,24.0
recording_4,07/10/23,15:46:55,89.93022644166459,51.80139824128318,999.6820174293822,252.1984,1820.0164261410303,497396.96799550846,17344.247655901177,21.692907206988952,10.0,17.0,21.0
recording_4,07/10/23,15:46:57,89.92283240062258,51.8510080497909,999.6804562723879,250.47995,1921.955806299953,563095.4773869351,23317.559954933204,12.718154863518903,9.0,15.0,19.0
recording_4,07/10/23,15:46:58,89.89894396269658,51.94462316872558,999.6814995236341,251.1318,2003.7664783427495,603264.2140468229,28210.526315789473,20.424999160026285,9.0,15.0,18.0
recording_4,07/10/23,15:47:00,89.87733061720733,51.97751758656981,999.6909770024297,252.554,2085.808580858086,637596.0591133008,33113.924050632915,17.354044763985605,10.0,16.0,18.0
recording_4,07/10/23,15:47:02,89.858561135364,51.944091517413355,999.694205444371,246.03545,2154.3544961057355,666580.6451612905,37501.56531638365,22.76856474857115,9.0,15.0,18.0
recording_4,07/10/23,15:47:04,89.84320428824063,51.982591161622615,999.6783764355938,248.58355,2216.184288245717,688410.8761329316,41690.554068787795,14.095111968153311,10.0,16.0,18.0
recording_4,07/10/23,15:47:05,89.8386541116017,51.96043944157472,999.6846246247225,193.94815,2271.254582003074,703322.0338983054,45274.14714344431,17.918810573842368,8.0,13.0,14.0
recording_4,07/10/23,15:47:07,89.83467270715003,51.932732620707675,999.6976416125475,183.519,2322.9776909876327,715205.0078247269,48806.46533390047,28.51191314849632,8.0,14.0,14.0
recording_4,07/10/23,15:47:09,89.83069130279867,51.871798227396525,999.6975371994132,182.03765,2367.8787160961747,726843.5266084205,52082.0265379976,23.80240236671061,8.0,14.0,14.0
recording_4,07/10/23,15:47:10,89.81305937044789,51.910187325911345,999.6899342503737,184.1709,2409.387222946545,731849.7202238209,55153.71602571333,30.555193211458782,8.0,13.0,13.0
recording_4,07/10/23,15:47:12,89.79315235241539,51.92652641934684,999.6848305540798,189.6225,2447.4885844748856,742703.4035656406,57968.54764107309,14.877340392380882,7.0,12.0,12.0
recording_4,07/10/23,15:47:14,89.78518954590429,51.98167892958709,999.6814975677725,189.68175,2482.1693467038513,749228.7581699352,60943.52159468439,24.922555450557322,8.0,14.0,14.0
recording_4,07/10/23,15:47:15,89.78007059907324,51.992676434888,999.6745204163734,189.26695,2513.4172405604368,750546.6448445178,63408.77150472499,17.35765058479651,9.0,15.0,15.0
recording_4,07/10/23,15:47:17,89.77324533688969,51.97608977827173,999.6728543174747,188.55585,2544.698544698545,753860.3122432218,66116.21856027754,29.188138198830814,9.0,15.0,15.0
recording_4,07/10/23,15:47:19,89.77608919609703,52.11975106434501,999.66431509517,190.21505,2572.532239852618,765333.3333333345,68870.13809704802,25.12034065677479,8.0,15.0,15.0
recording_4,07/10/23,15:47:21,89.7652825313813,52.12520130993825,999.6579626995388,191.04465,2600.392413342054,770152.5565800501,71900.33739942902,24.378444998115686,8.0,14.0,14.0
recording_4,07/10/23,15:47:22,89.76585130319003,52.21357855033072,999.6532764028022,192.11125,2628.2791029682944,773629.6296296297,74335.88997619679,12.255283091885763,8.0,14.0,14.0
recording_4,07/10/23,15:47:24,89.74594429110222,52.285173599142865,999.6654576161695,193.88905,2652.7017376815043,774328.5593934288,76758.62068965517,19.568150788394128,7.0,13.0,13.0
recording_4,07/10/23,15:47:26,89.73855025867951,52.340357370985295,999.6713920942541,198.03715,2677.1447282252784,775028.6677908938,78902.81960032851,27.036346091476563,7.0,13.0,13.0
recording_4,07/10/23,15:47:27,89.7248997381923,52.37325891399145,999.6657667855612,195.3113,2698.112083854446,777136.0946745563,81060.21415658463,20.396334629648084,7.0,13.0,13.0
recording_4,07/10/23,15:47:29,89.70726781764084,52.31768786072372,999.6519151621876,198.33345,2722.592945662536,779962.6802374896,83248.37524724499,25.603896274223988,7.0,12.0,12.0
recording_4,07/10/23,15:47:31,89.68281064077685,52.41121401181909,999.6708600971042,196.9705,2743.592800095363,781383.1775700938,85588.85217641146,26.395166726434866,7.0,12.0,12.0
recording_4,07/10/23,15:47:32,89.65607838202101,52.46616610034379,999.6821003060872,193.8891,2768.111621250969,779962.6802374896,87464.33770014555,13.064691980757493,7.0,12.0,12.0
recording_4,07/10/23,15:47:34,89.64697803964613,52.07907097139363,999.6838675039816,199.3408,2792.650918635171,786393.1623931628,89841.96507842561,23.048483167870796,7.0,12.0,12.0
recording_4,07/10/23,15:47:36,89.61285176040604,52.03428546450839,999.6899994682036,201.17775,2813.7009189640767,781383.1775700938,92010.21174350505,24.501419214847214,7.0,12.0,12.0
recording_4,07/10/23,15:47:38,89.591238454031,52.094827914949285,999.6877032662845,198.74805,2838.2783117425824,784238.7041773235,94060.90133982946,16.199374418313383,7.0,12.0,12.0
recording_4,07/10/23,15:47:39,89.58156934424093,52.061489632494684,999.6839512184692,204.67395,2855.846172220232,797333.3333333342,97162.39316239316,27.826137465819183,8.0,14.0,14.0
