recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_6,07/10/23,15:01:15,72.98823790498078,48.225972149674135,1000.3307928525975,1412.9775,12807.595643674953,4790.723493492876,1566.7309152502773,24.837997507249117,4.0,5.0,5.0
recording_6,07/10/23,15:01:17,93.75964205257225,48.16738758724122,1000.3439393732551,1397.33535,829.8448941936228,259190.27822193794,4637.381567614126,25.52532487634871,7.0,12.0,12.0
recording_6,07/10/23,15:01:19,93.78937278870384,48.31530897671482,1000.3479405532591,1420.5646,842.9551877270893,387764.07023863145,8842.105263157895,16.614947544784382,9.0,13.0,13.0
recording_6,07/10/23,15:01:21,93.84771236310254,48.19167318746116,1000.355811787083,1422.40145,872.4754760530872,448143.22250639426,11911.527595948459,19.207163983385744,8.0,13.0,13.0
recording_6,07/10/23,15:01:22,93.91166153739077,48.13307178902469,1000.3619808460368,1327.8289,902.0264418913458,484647.2846955573,14485.589644568405,22.95273013418581,8.0,12.0,12.0
recording_6,07/10/23,15:01:24,93.99524427019625,48.12776905418445,1000.3639389904107,1449.83895,928.3197597181309,505595.44159544155,16401.38103283626,15.673077597090161,9.0,12.0,12.0
recording_6,07/10/23,15:01:26,94.08275375725273,48.11062025458325,1000.3578586528346,1453.9277,951.3463538657113,520374.2690058484,18127.557160048134,13.879279011048851,10.0,13.0,13.0
recording_6,07/10/23,15:01:27,94.16858041793108,48.158487336160036,1000.343058626118,1448.23925,967.8053291717242,532066.8257756565,19536.48068669528,18.23315068541603,10.0,13.0,13.0
recording_6,07/10/23,15:01:29,94.26113863509407,47.86340939324049,1000.3520021190329,1410.96675,987.5686614628506,546076.9700671968,21102.401627161074,16.16665181959823,9.0,13.0,13.0
recording_6,07/10/23,15:01:31,94.26338247135332,47.92834378393713,1000.3450813371144,1355.4434,1004.0485829959515,552770.846201359,22359.03959294006,13.86716978987573,8.0,11.0,11.0
recording_6,07/10/23,15:01:32,94.23870027430229,48.312476962631855,1000.3394352437576,1340.15505,1013.9411118181293,554656.7534076829,23387.837293596458,23.85659816573849,8.0,12.0,12.0
recording_6,07/10/23,15:01:34,94.23252972565855,48.22379987836621,1000.3380336823514,1350.16965,1027.136492507088,559230.9612983774,24345.64278144616,14.276031724137319,9.0,12.0,12.0
recording_6,07/10/23,15:01:36,94.25609000363046,48.52547826353704,1000.3428248507668,1344.42225,1033.7364735837048,558847.1615720527,25179.474507865903,22.906606359069055,9.0,12.0,12.0
recording_6,07/10/23,15:01:37,94.28806467236612,48.51377156651988,1000.3524218223891,1308.6902,1046.9410198529838,565437.5788146285,26092.287189738465,21.07521301005964,10.0,12.0,12.0
recording_6,07/10/23,15:01:39,94.27628453047946,48.23000039955931,1000.3638955096827,1329.84515,1056.848442746324,566222.2222222228,26914.107848910575,23.46772714101826,10.0,13.0,13.0
recording_6,07/10/23,15:01:41,94.31050304036111,48.15353718546573,1000.3688035973537,1333.87455,1066.7593075096984,566615.287428933,27546.664406204967,20.25992286560233,10.0,13.0,13.0
