recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_9,07/10/23,15:40:13,78.09435492625576,49.283575604529794,1000.2053925143202,1032.24185,28088.388362767684,2957.9470000598194,4148.9076040522405,25.7155710853947,18.0,35.0,54.0
recording_9,07/10/23,15:40:14,92.51813491791953,49.41206890392085,1000.2029913464312,327.6644,1711.675840262326,253547.73869346734,6510.306336018267,19.3843213473517,19.0,34.0,47.0
recording_9,07/10/23,15:40:16,92.5021483716346,49.69773430955101,1000.198814214508,314.40485,1742.1055715038963,386767.29559748445,13516.151784454789,33.21134263195919,16.0,30.0,40.0
recording_9,07/10/23,15:40:18,92.49472604711912,51.3364371322115,1000.2033902334656,104.41125,1799.671592775041,451256.81935151824,19110.501447950006,41.14871201162886,16.0,29.0,38.0
