recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_8,07/10/23,14:39:59,73.38139993493562,49.45740144513646,1000.7897409949068,268.3702,16625.451330042004,3416.445623342175,2192.123752730708,28.53112251526392,10.0,20.0,20.0
recording_8,07/10/23,14:40:01,94.03765324390882,49.44082746167338,1000.7874594318433,271.0959,1007.3457111458154,234138.35737415377,5457.878655608904,18.0894783872262,9.0,17.0,17.0
recording_8,07/10/23,14:40:02,94.07150402384926,49.43005142884638,1000.799619306738,268.78495,1020.5380387619324,323368.7451886067,11460.643394934978,25.66192324290381,10.0,16.0,16.0
recording_8,07/10/23,14:40:04,94.09158499836664,49.38555753999556,1000.7896576314328,273.0514,1053.5455861070914,382629.2834890966,16497.241632953293,17.91963948399794,12.0,19.0,19.0
recording_8,07/10/23,14:40:06,94.13289443954211,49.475386586113636,1000.7869064772101,271.74775,1089.8980537534756,421750.84827920503,21096.37046307885,28.914099025576263,11.0,19.0,19.0
recording_8,07/10/23,14:40:07,94.15527039127484,49.35829429787521,1000.7836682283737,281.6432,1122.9859742668366,442533.13100657583,24820.008200082004,25.73872570021957,11.0,17.0,17.0
recording_8,07/10/23,14:40:09,94.19026868099566,48.99488783199344,1000.7770481425748,295.509,1159.4270138606971,458136.67188315094,28441.398217957503,13.806041068411085,11.0,17.0,17.0
recording_8,07/10/23,14:40:11,94.19657984880486,48.653652872020174,1000.7774070845782,285.2578,1185.9588047577604,469933.83137673425,31484.466536481446,29.31378011876879,11.0,18.0,18.0
recording_8,07/10/23,14:40:13,94.20862844258271,48.21166403571719,1000.7580357781527,281.9395,1212.5152377082488,479361.21673003834,34546.62379421222,13.254138073505132,11.0,17.0,17.0
recording_8,07/10/23,14:40:14,94.20633347226973,48.02133987412617,1000.7595290664235,275.18425,1235.7723577235772,483168.49015317333,36989.90470799132,19.058725585859325,8.0,15.0,15.0
recording_8,07/10/23,14:40:16,94.20977592775147,47.943059207916164,1000.7582151003895,282.7691,1255.7220866736377,487629.3436293436,39346.81242139886,19.70562500982356,8.0,14.0,14.0
recording_8,07/10/23,14:40:18,94.22297200778063,47.685723986905685,1000.7579251748867,279.8062,1275.685727568573,491555.5555555557,41506.925207756234,24.44527664548808,8.0,14.0,14.0
recording_8,07/10/23,14:40:19,94.2361680888923,47.50673123348188,1000.7593076385915,281.1691,1292.3327326629078,493386.8450390191,43585.73305041932,20.494414372426103,9.0,15.0,15.0
recording_8,07/10/23,14:40:21,94.25223288475023,47.4564604972633,1000.7687120651211,278.9767,1305.6573056573059,495538.8919977619,45430.48265925698,15.158730337067658,9.0,14.0,14.0
