recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_8,07/10/23,16:16:55,74.80282033586991,49.2921961583067,999.6722682611149,422.02015,23221.92749778957,4600.098376783079,2891.013384321224,27.830519345549515,8.0,33.0,39.0
recording_8,07/10/23,16:16:57,92.42646363377571,49.11859333056951,999.6725025489094,373.0158,1093.2051207785437,230845.1688009313,5804.728162036748,22.734809227718262,11.0,24.0,27.0
recording_8,07/10/23,16:16:59,92.41609893097166,49.23826229153053,999.6782812363333,373.84545,1106.4372211599746,357769.9412258609,12363.737254629952,21.78902400550704,11.0,20.0,22.0
recording_8,07/10/23,16:17:01,92.35909307740087,49.6269376006897,999.6729547538415,378.0527,1146.1703484664,417618.4526669874,18005.10587175252,24.712529147416387,11.0,23.0,24.0
recording_8,07/10/23,16:17:02,92.24220234947279,49.817616302206524,999.6690300255439,386.64485,1195.9145775301765,459211.70935703104,23586.56330749354,20.13664409560217,12.0,22.0,24.0
recording_8,07/10/23,16:17:04,92.14661689078685,49.81088705316582,999.663140241327,378.8227,1239.096347058482,485538.4615384621,28405.2410721932,19.860220765506487,12.0,23.0,24.0
recording_8,07/10/23,16:17:06,92.06254779903247,49.7922428060863,999.6669083204781,386.52615,1285.6727695437373,504000.0000000006,32993.22799097066,23.30202525006101,12.0,22.0,23.0
recording_8,07/10/23,16:17:07,91.98193364242798,49.62992455774054,999.6679089807641,399.38485,1322.3217401419101,516690.29633933795,36893.49670122526,18.08269866413926,11.0,23.0,24.0
recording_8,07/10/23,16:17:09,91.88462089252982,49.617200186937104,999.6640399903969,392.0963,1355.679702048417,526850.3843879361,40636.925188744,28.832209813123303,11.0,22.0,22.0
recording_8,07/10/23,16:17:11,91.83452500264866,49.62287976660867,999.6750458890216,385.3412,1385.7350800582242,530666.6666666667,43585.73305041932,23.178521116822797,8.0,15.0,16.0
recording_8,07/10/23,16:17:12,91.81091660014329,49.68254709218103,999.6720140162131,399.6812,1412.4774276227647,532417.9104477613,46272.49143924458,18.501742727574655,8.0,15.0,16.0
recording_8,07/10/23,16:17:14,91.79421797605801,49.74831480517078,999.6647497937853,411.05855,1432.5505506672107,535951.9519519522,48672.897196261685,14.345902872984988,8.0,15.0,16.0
recording_8,07/10/23,16:17:16,91.80976497084077,49.72458563041,999.6720964940343,464.56635,1455.9869418211497,539169.0821256043,51165.38001522236,19.989134854068855,7.0,15.0,16.0
recording_8,07/10/23,16:17:17,91.84201059440522,49.766731169354294,999.6612275835753,429.3684,1476.090506181479,539528.7009063448,53171.46654851574,21.124883854209077,8.0,14.0,16.0
recording_8,07/10/23,16:17:19,91.85755759377389,49.89849223152102,999.6636850616522,384.2744,1492.8542262147816,539528.7009063448,55128.6503551697,13.935228179397946,7.0,14.0,15.0
recording_8,07/10/23,16:17:21,91.87080133515349,49.96448582873762,999.664803833527,389.25195,1509.627727856226,540971.5324046037,56872.194228126435,17.902461755066444,7.0,14.0,16.0
recording_8,07/10/23,16:17:23,91.89613719124384,50.13829265533868,999.6707826079088,403.17705,1523.0535776818024,539888.7545344624,58418.388669607615,20.10094004793765,7.0,14.0,16.0
recording_8,07/10/23,16:17:24,91.92204886634318,50.27615134213477,999.6691688223168,418.7009,1536.4856976065382,538451.1459589871,59721.49818011037,23.63335802863323,7.0,13.0,15.0
recording_8,07/10/23,16:17:26,91.94047494893493,50.43781437472809,999.6747119301514,378.34745,1549.9240920238235,541333.3333333338,61389.23296808004,13.53193425867807,7.0,13.0,15.0
recording_8,07/10/23,16:17:28,91.92665538679466,50.539365746448844,999.6754789443922,271.3901,1563.3687653311529,541695.5730745911,62947.62249577601,20.829047345264666,7.0,15.0,17.0
recording_8,07/10/23,16:17:29,91.89671300620103,50.598912644037796,999.6727505310165,403.6498,1576.8197219301321,541695.5730745911,64341.88034188035,15.447804773426313,7.0,14.0,15.0
recording_8,07/10/23,16:17:31,91.86907389056432,50.60471328333897,999.6809170087923,452.35805,1586.912065439673,542421.3721918645,65859.54500494561,24.054329663465833,7.0,13.0,15.0
recording_8,07/10/23,16:17:33,91.87022552028839,50.60481038093463,999.6747719655448,449.514,1600.374028402782,543148.9361702133,67277.04815509694,18.216349196519428,8.0,14.0,16.0
recording_8,07/10/23,16:17:34,91.89728882116026,50.557249177514386,999.6790573259449,444.5958,1610.4746317512277,542784.9331713249,68617.52433936023,28.2357749403907,8.0,15.0,16.0
recording_8,07/10/23,16:17:36,91.92320049644377,50.53348816864743,999.6875763848423,452.83235,1623.9476145930778,542421.3721918645,69923.08675099017,17.09478312223957,8.0,15.0,16.0
recording_8,07/10/23,16:17:38,91.9352926129942,50.60538190165534,999.6884766870544,460.83175,1630.6864694187816,539169.0821256043,71043.05233307554,19.874171310026554,8.0,15.0,16.0
recording_8,07/10/23,16:17:40,91.9329893526293,50.778930773221404,999.6907161256261,499.8219,1640.797707468273,539169.0821256043,72000.0,16.149556589744112,8.0,15.0,16.0
recording_8,07/10/23,16:17:41,91.95256706677458,50.755208515787075,999.6989066933027,500.8887,1650.9124941506786,538092.8270042198,72668.40731070498,15.289720420122123,8.0,15.0,16.0
recording_8,07/10/23,16:17:43,91.96753826154065,50.67153036736268,999.6984408185313,503.85145,1657.6576576576579,538451.1459589871,73633.03958963568,26.05359058739099,8.0,15.0,16.0
recording_8,07/10/23,16:17:45,91.98193364242798,50.71361850054146,999.6913088886008,506.10325,1671.1527208894092,538809.8974049491,74837.64768352584,27.327317931863888,8.0,14.0,15.0
